User ID,Geographical Region,Treatment,Engagement Time (min),Views,Likes,Shares,Completion Rate (%),Conversion,Date
138677,Africa,A,20,5,3,2,99.03928222,TRUE,7/5/2019
138677,Africa,A,75,9,6,1,72.60988923,TRUE,7/9/2019
138677,Africa,A,153,4,1,1,,FALSE,7/8/2019
51766,Africa,Control,81,1,0,1,71.94109328,TRUE,7/8/2019
51766,Africa,Control,79,6,5,0,33.83867337,TRUE,7/3/2019
51766,Africa,Control,71,4,0,0,,FALSE,7/3/2019
51766,Africa,Control,178,4,1,0,,FALSE,7/4/2019
51766,Africa,Control,181,2,2,1,,FALSE,7/5/2019
51766,Africa,Control,6,9,5,2,,FALSE,7/6/2019
94742,Europe,B,111,5,3,0,,FALSE,7/7/2019
94742,Europe,B,18,2,0,0,59.60140571,TRUE,7/6/2019
94742,Europe,B,79,8,7,2,,FALSE,7/4/2019
82071,North America,Control,22,6,1,0,54.10372527,TRUE,7/4/2019
82071,North America,Control,174,6,6,3,75.86869251,TRUE,7/5/2019
82071,North America,Control,35,2,2,3,,FALSE,7/6/2019
82071,North America,Control,71,2,1,2,59.22920909,TRUE,7/3/2019
62733,South America,B,167,5,3,0,,FALSE,7/6/2019
62733,South America,B,28,7,2,1,32.87297347,TRUE,7/2/2019
62733,South America,B,35,2,1,1,37.10887586,TRUE,7/5/2019
62733,South America,B,158,10,8,1,85.13021468,TRUE,7/6/2019
62733,South America,B,34,10,3,1,10.20279365,TRUE,7/6/2019
41544,Europe,A,48,5,2,0,11.69110892,TRUE,7/6/2019
41544,Europe,A,15,1,1,3,,FALSE,7/9/2019
41544,Europe,A,33,1,1,1,,FALSE,7/7/2019
52120,Europe,Control,66,7,7,0,,FALSE,7/8/2019
52120,Europe,Control,193,7,5,3,79.81294292,TRUE,7/3/2019
52120,Europe,Control,2,1,0,3,14.66430846,TRUE,7/2/2019
52120,Europe,Control,137,9,0,3,59.80158691,TRUE,7/6/2019
52120,Europe,Control,21,4,3,2,16.38517535,TRUE,7/2/2019
52120,Europe,Control,31,8,5,3,,FALSE,7/8/2019
95573,South America,A,158,6,0,0,51.92228115,TRUE,7/3/2019
95573,South America,A,31,8,6,3,98.12434386,TRUE,7/8/2019
95573,South America,A,105,9,7,3,,FALSE,7/7/2019
95573,South America,A,31,8,1,0,,FALSE,7/3/2019
95573,South America,A,63,7,1,1,,FALSE,7/3/2019
95573,South America,A,32,6,1,3,79.28434218,TRUE,7/4/2019
95573,South America,A,83,4,2,1,33.60397365,TRUE,7/7/2019
140097,Europe,Control,31,4,1,1,81.4063042,TRUE,7/7/2019
140097,Europe,Control,186,7,4,0,3.241704413,TRUE,7/4/2019
140097,Europe,Control,49,10,7,3,87.87685673,TRUE,7/6/2019
140097,Europe,Control,156,7,6,0,36.33361776,TRUE,7/7/2019
140097,Europe,Control,27,9,4,0,27.79889603,TRUE,7/2/2019
140097,Europe,Control,102,4,2,1,11.7452333,TRUE,7/9/2019
140097,Europe,Control,175,2,1,2,,FALSE,7/8/2019
184241,Europe,Control,114,6,5,0,,FALSE,7/6/2019
184241,Europe,Control,187,10,9,1,29.66915728,TRUE,7/9/2019
184241,Europe,Control,58,8,5,1,,FALSE,7/7/2019
184241,Europe,Control,51,9,0,3,49.60559034,TRUE,7/6/2019
184241,Europe,Control,21,1,0,2,,FALSE,7/9/2019
184241,Europe,Control,95,9,9,1,,FALSE,7/3/2019
184241,Europe,Control,50,1,1,3,,FALSE,7/7/2019
184241,Europe,Control,95,2,1,1,,FALSE,7/6/2019
185777,Africa,A,59,9,6,2,50.8162119,TRUE,7/3/2019
185777,Africa,A,75,6,1,0,17.8832458,TRUE,7/6/2019
185777,Africa,A,190,5,2,2,36.36642264,TRUE,7/8/2019
185777,Africa,A,100,6,6,0,13.63032956,TRUE,7/7/2019
185777,Africa,A,7,3,1,3,96.75563495,TRUE,7/5/2019
185777,Africa,A,151,9,0,1,27.21281335,TRUE,7/7/2019
185777,Africa,A,192,10,2,2,,FALSE,7/3/2019
199991,Africa,B,120,2,0,2,,FALSE,7/3/2019
53384,Africa,Control,152,3,3,0,70.88340137,TRUE,7/9/2019
53384,Africa,Control,156,8,8,0,,FALSE,7/2/2019
53384,Africa,Control,53,9,3,1,42.27488532,TRUE,7/5/2019
53384,Africa,Control,186,1,1,1,95.00317295,TRUE,7/2/2019
53384,Africa,Control,61,5,0,0,,FALSE,7/8/2019
149671,North America,A,75,4,0,2,,FALSE,7/3/2019
149671,North America,A,49,9,3,2,22.11190182,TRUE,7/4/2019
142746,South America,A,17,5,5,2,68.29828643,TRUE,7/8/2019
142746,South America,A,146,5,4,1,,FALSE,7/8/2019
142746,South America,A,29,5,1,3,91.47148337,TRUE,7/8/2019
142746,South America,A,136,4,3,2,37.09770896,TRUE,7/2/2019
142746,South America,A,164,10,5,0,76.04709644,TRUE,7/4/2019
182004,North America,Control,133,4,0,0,75.72881669,TRUE,7/8/2019
182004,North America,Control,5,10,5,1,,FALSE,7/2/2019
182004,North America,Control,66,4,0,2,,FALSE,7/4/2019
182004,North America,Control,117,5,0,3,86.16012513,TRUE,7/5/2019
182004,North America,Control,69,1,1,1,,FALSE,7/5/2019
182004,North America,Control,15,4,1,2,54.75651915,TRUE,7/3/2019
182004,North America,Control,1,3,1,3,,FALSE,7/4/2019
182004,North America,Control,106,5,1,1,,FALSE,7/8/2019
182004,North America,Control,114,10,0,3,29.65387804,TRUE,7/2/2019
127297,Europe,Control,149,10,9,1,,FALSE,7/8/2019
127297,Europe,Control,57,5,5,0,91.60999499,TRUE,7/2/2019
127297,Europe,Control,132,2,2,0,,FALSE,7/2/2019
127297,Europe,Control,64,4,2,3,,FALSE,7/6/2019
127297,Europe,Control,157,9,5,1,,FALSE,7/8/2019
127297,Europe,Control,195,8,6,0,,FALSE,7/7/2019
127297,Europe,Control,53,9,0,2,,FALSE,7/7/2019
127297,Europe,Control,35,7,1,3,87.57471964,TRUE,7/2/2019
10464,Europe,Control,10,9,5,2,43.70187896,TRUE,7/2/2019
10464,Europe,Control,137,1,0,1,,FALSE,7/8/2019
10464,Europe,Control,36,7,1,2,,FALSE,7/3/2019
168292,Asia,Control,66,3,0,3,,FALSE,7/4/2019
168292,Asia,Control,169,5,4,0,,FALSE,7/2/2019
168292,Asia,Control,92,3,1,1,,FALSE,7/8/2019
168292,Asia,Control,16,10,4,3,,FALSE,7/4/2019
168292,Asia,Control,68,6,3,1,,FALSE,7/3/2019
168292,Asia,Control,25,6,1,2,,FALSE,7/5/2019
168292,Asia,Control,189,10,5,3,,FALSE,7/9/2019
168292,Asia,Control,122,10,2,0,,FALSE,7/3/2019
64144,South America,B,131,5,4,1,,FALSE,7/6/2019
64144,South America,B,9,5,4,1,,FALSE,7/6/2019
64144,South America,B,115,8,3,3,16.29652035,TRUE,7/3/2019
64144,South America,B,141,3,0,1,84.35012423,TRUE,7/3/2019
64144,South America,B,28,5,0,0,92.66560307,TRUE,7/6/2019
64144,South America,B,56,6,4,1,,FALSE,7/4/2019
192291,Asia,A,182,2,2,3,,FALSE,7/3/2019
192291,Asia,A,42,6,3,1,,FALSE,7/2/2019
193104,North America,Control,87,10,0,2,67.87862849,TRUE,7/4/2019
193104,North America,Control,77,10,5,3,,FALSE,7/5/2019
193104,North America,Control,166,1,0,1,,FALSE,7/8/2019
193104,North America,Control,129,1,0,1,,FALSE,7/7/2019
193104,North America,Control,137,9,2,3,,FALSE,7/6/2019
193104,North America,Control,77,7,3,2,19.85310551,TRUE,7/5/2019
193104,North America,Control,4,5,4,1,,FALSE,7/3/2019
193104,North America,Control,6,5,2,1,,FALSE,7/9/2019
86536,Africa,B,127,3,3,2,97.4492284,TRUE,7/9/2019
86536,Africa,B,150,4,3,1,34.69858267,TRUE,7/5/2019
86536,Africa,B,200,2,0,0,,FALSE,7/5/2019
86536,Africa,B,3,8,2,1,,FALSE,7/5/2019
86536,Africa,B,112,6,3,3,,FALSE,7/8/2019
86536,Africa,B,137,7,4,1,98.71706372,TRUE,7/4/2019
86536,Africa,B,115,4,3,2,,FALSE,7/2/2019
19036,Europe,Control,125,4,4,2,,FALSE,7/2/2019
19036,Europe,Control,44,4,2,0,,FALSE,7/5/2019
19036,Europe,Control,185,6,1,3,,FALSE,7/8/2019
40615,Europe,B,118,7,3,3,,FALSE,7/8/2019
40615,Europe,B,58,9,0,3,69.07648953,TRUE,7/7/2019
40615,Europe,B,56,3,3,0,,FALSE,7/8/2019
40615,Europe,B,85,10,10,1,,FALSE,7/2/2019
40615,Europe,B,37,1,1,1,,FALSE,7/3/2019
40615,Europe,B,100,2,0,2,,FALSE,7/4/2019
40615,Europe,B,97,5,1,2,,FALSE,7/5/2019
40615,Europe,B,58,6,6,3,64.12020962,TRUE,7/3/2019
12077,South America,A,27,1,0,0,16.99332549,TRUE,7/9/2019
12077,South America,A,111,4,1,3,,FALSE,7/6/2019
12077,South America,A,7,9,6,2,2.067359941,TRUE,7/9/2019
12077,South America,A,79,8,1,2,,FALSE,7/3/2019
8110,Europe,Control,138,7,4,1,,FALSE,7/4/2019
8110,Europe,Control,131,3,1,0,3.809511852,TRUE,7/3/2019
8110,Europe,Control,115,6,1,1,,FALSE,7/8/2019
8110,Europe,Control,5,9,3,3,31.62528416,TRUE,7/7/2019
92946,Africa,A,82,10,8,1,,FALSE,7/3/2019
92946,Africa,A,175,3,0,3,,FALSE,7/3/2019
92946,Africa,A,183,3,2,3,,FALSE,7/2/2019
92946,Africa,A,75,5,0,1,,FALSE,7/9/2019
92946,Africa,A,173,8,7,2,84.56363982,TRUE,7/2/2019
92946,Africa,A,137,8,8,3,,FALSE,7/6/2019
92946,Africa,A,160,5,3,3,96.85269631,TRUE,7/5/2019
92946,Africa,A,168,10,6,0,,FALSE,7/7/2019
92946,Africa,A,54,8,4,0,,FALSE,7/7/2019
92946,Africa,A,4,4,2,1,13.72434009,TRUE,7/9/2019
11075,Europe,A,129,10,10,2,,FALSE,7/3/2019
11075,Europe,A,33,3,1,0,,FALSE,7/7/2019
11075,Europe,A,8,8,7,3,,FALSE,7/7/2019
11075,Europe,A,55,1,1,3,,FALSE,7/8/2019
11075,Europe,A,194,10,10,2,,FALSE,7/4/2019
11075,Europe,A,185,4,2,3,60.37816388,TRUE,7/7/2019
11075,Europe,A,170,3,3,3,6.349758013,TRUE,7/2/2019
11075,Europe,A,62,10,7,1,43.51689104,TRUE,7/4/2019
147109,Africa,B,72,2,1,1,,FALSE,7/7/2019
147109,Africa,B,32,10,1,3,,FALSE,7/3/2019
147109,Africa,B,172,2,1,2,,FALSE,7/2/2019
147109,Africa,B,181,1,0,2,59.20139178,TRUE,7/3/2019
147109,Africa,B,75,8,3,2,,FALSE,7/6/2019
36221,North America,Control,112,8,4,1,28.52218175,TRUE,7/6/2019
5361,Asia,B,3,3,2,3,,FALSE,7/4/2019
5361,Asia,B,4,10,9,2,,FALSE,7/5/2019
62201,Asia,B,87,10,6,1,,FALSE,7/8/2019
62201,Asia,B,183,5,3,2,70.94542818,TRUE,7/6/2019
62201,Asia,B,187,4,1,2,,FALSE,7/7/2019
62201,Asia,B,124,5,1,3,76.23602321,TRUE,7/8/2019
62201,Asia,B,127,2,1,2,38.73816158,TRUE,7/6/2019
62201,Asia,B,69,5,1,3,,FALSE,7/6/2019
109591,Africa,B,17,4,3,0,74.24297671,TRUE,7/2/2019
109591,Africa,B,126,5,1,1,,FALSE,7/4/2019
109591,Africa,B,4,2,1,1,,FALSE,7/7/2019
109591,Africa,B,190,2,0,3,,FALSE,7/8/2019
91640,Asia,A,37,6,1,0,19.51480161,TRUE,7/9/2019
91640,Asia,A,75,9,5,3,,FALSE,7/3/2019
91640,Asia,A,136,4,0,3,10.50704301,TRUE,7/9/2019
91640,Asia,A,148,1,0,2,,FALSE,7/3/2019
91640,Asia,A,68,7,7,0,88.97854092,TRUE,7/2/2019
91640,Asia,A,168,10,10,2,,FALSE,7/2/2019
91640,Asia,A,149,5,0,3,,FALSE,7/7/2019
91640,Asia,A,1,9,1,3,,FALSE,7/9/2019
176099,South America,Control,92,10,5,3,58.23601467,TRUE,7/6/2019
176099,South America,Control,56,7,5,3,10.47766196,TRUE,7/7/2019
176099,South America,Control,80,8,3,1,,FALSE,7/5/2019
176099,South America,Control,139,3,2,2,,FALSE,7/6/2019
176099,South America,Control,154,7,2,0,,FALSE,7/8/2019
176099,South America,Control,120,6,3,0,98.12017221,TRUE,7/3/2019
176099,South America,Control,46,1,1,1,26.52113185,TRUE,7/7/2019
88123,Europe,B,3,5,0,1,,FALSE,7/9/2019
88123,Europe,B,96,8,7,1,,FALSE,7/8/2019
88123,Europe,B,159,4,2,0,,FALSE,7/4/2019
88123,Europe,B,148,5,3,3,75.51335868,TRUE,7/6/2019
58485,North America,B,17,10,4,3,71.41021793,TRUE,7/5/2019
58485,North America,B,53,2,2,3,6.975362715,TRUE,7/9/2019
58485,North America,B,145,9,1,0,93.12412319,TRUE,7/3/2019
112411,Africa,B,120,5,1,3,61.89206722,TRUE,7/7/2019
112411,Africa,B,161,1,1,0,43.37570331,TRUE,7/7/2019
112411,Africa,B,196,2,2,3,,FALSE,7/5/2019
112411,Africa,B,104,3,3,1,28.77049486,TRUE,7/8/2019
112411,Africa,B,199,3,2,0,,FALSE,7/6/2019
112411,Africa,B,44,8,4,2,,FALSE,7/3/2019
122293,North America,Control,121,5,0,3,,FALSE,7/6/2019
122293,North America,Control,161,10,5,0,,FALSE,7/5/2019
122293,North America,Control,32,4,3,1,,FALSE,7/6/2019
122293,North America,Control,141,9,3,1,23.5465255,TRUE,7/4/2019
128277,Africa,Control,151,8,0,1,69.28937538,TRUE,7/7/2019
129811,Europe,A,179,5,1,0,,FALSE,7/6/2019
129811,Europe,A,1,4,0,1,,FALSE,7/3/2019
129811,Europe,A,158,7,5,1,31.20673611,TRUE,7/9/2019
129811,Europe,A,116,1,0,0,,FALSE,7/9/2019
129811,Europe,A,152,4,2,0,,FALSE,7/8/2019
129811,Europe,A,186,6,3,2,1.38188557,TRUE,7/6/2019
37730,South America,Control,94,2,0,3,37.85560276,TRUE,7/6/2019
37730,South America,Control,93,4,3,1,,FALSE,7/7/2019
37730,South America,Control,76,5,2,0,,FALSE,7/3/2019
37730,South America,Control,69,9,9,2,,FALSE,7/8/2019
37730,South America,Control,157,6,3,3,,FALSE,7/4/2019
37730,South America,Control,142,2,2,0,,FALSE,7/8/2019
99456,Europe,Control,116,7,4,0,4.093911646,TRUE,7/3/2019
99456,Europe,Control,28,4,0,1,,FALSE,7/9/2019
99456,Europe,Control,79,3,1,3,,FALSE,7/3/2019
99456,Europe,Control,158,7,4,0,21.25664271,TRUE,7/2/2019
99456,Europe,Control,111,7,3,1,,FALSE,7/3/2019
99456,Europe,Control,158,7,5,0,69.02779659,TRUE,7/4/2019
99456,Europe,Control,9,7,3,1,,FALSE,7/7/2019
37986,Europe,B,11,8,8,2,85.02050049,TRUE,7/8/2019
177062,South America,Control,25,3,0,3,,FALSE,7/9/2019
141616,South America,A,181,3,2,1,,FALSE,7/7/2019
173844,Europe,B,84,1,1,2,36.88629002,TRUE,7/9/2019
173844,Europe,B,69,5,3,1,,FALSE,7/3/2019
173844,Europe,B,167,4,2,2,19.56862736,TRUE,7/5/2019
173844,Europe,B,105,9,3,3,,FALSE,7/6/2019
1253,Europe,B,34,2,2,0,,FALSE,7/6/2019
1253,Europe,B,174,6,2,0,78.63610045,TRUE,7/2/2019
1253,Europe,B,36,10,1,1,30.45604509,TRUE,7/3/2019
1253,Europe,B,88,8,4,2,,FALSE,7/7/2019
1253,Europe,B,52,3,3,2,,FALSE,7/9/2019
196623,Asia,Control,50,2,1,2,96.31028194,TRUE,7/8/2019
196623,Asia,Control,192,8,1,2,,FALSE,7/5/2019
196623,Asia,Control,107,1,0,0,,FALSE,7/5/2019
196623,Asia,Control,26,3,2,3,,FALSE,7/8/2019
196623,Asia,Control,109,4,0,1,83.29878521,TRUE,7/6/2019
196623,Asia,Control,133,5,2,2,,FALSE,7/5/2019
196623,Asia,Control,69,3,1,0,,FALSE,7/9/2019
196623,Asia,Control,59,9,1,3,67.14415433,TRUE,7/7/2019
196623,Asia,Control,55,9,8,0,,FALSE,7/3/2019
196623,Asia,Control,163,8,3,3,,FALSE,7/6/2019
121874,South America,Control,167,5,3,0,62.6410679,TRUE,7/7/2019
121874,South America,Control,39,10,6,3,18.6893404,TRUE,7/4/2019
121874,South America,Control,184,10,4,0,59.29717233,TRUE,7/7/2019
121874,South America,Control,40,3,2,2,,FALSE,7/6/2019
121874,South America,Control,109,3,2,0,49.51244786,TRUE,7/5/2019
121874,South America,Control,169,9,4,1,,FALSE,7/2/2019
121874,South America,Control,102,10,4,0,,FALSE,7/9/2019
27683,South America,Control,10,1,0,2,,FALSE,7/2/2019
27683,South America,Control,128,9,9,1,24.09988694,TRUE,7/6/2019
27683,South America,Control,68,1,0,0,48.77841584,TRUE,7/7/2019
27683,South America,Control,26,4,3,1,20.27679674,TRUE,7/5/2019
27683,South America,Control,15,5,5,1,,FALSE,7/4/2019
27683,South America,Control,100,4,4,1,,FALSE,7/2/2019
27683,South America,Control,159,6,3,0,51.47884822,TRUE,7/2/2019
27683,South America,Control,78,9,3,1,,FALSE,7/2/2019
27683,South America,Control,144,8,6,3,93.18552657,TRUE,7/2/2019
27683,South America,Control,43,4,0,2,,FALSE,7/3/2019
164455,Africa,B,27,6,3,3,,FALSE,7/9/2019
164455,Africa,B,18,4,3,1,22.00404806,TRUE,7/6/2019
164455,Africa,B,69,9,0,0,,FALSE,7/2/2019
164455,Africa,B,131,8,5,1,,FALSE,7/3/2019
164455,Africa,B,100,3,3,1,25.61917288,TRUE,7/5/2019
164455,Africa,B,185,6,2,3,17.15063492,TRUE,7/5/2019
164455,Africa,B,56,2,0,1,70.76565361,TRUE,7/3/2019
164455,Africa,B,53,3,2,3,86.42517527,TRUE,7/8/2019
164455,Africa,B,23,10,8,3,,FALSE,7/7/2019
164455,Africa,B,128,2,1,3,,FALSE,7/7/2019
119008,South America,Control,78,9,3,3,,FALSE,7/6/2019
21874,North America,A,197,4,3,0,99.59612174,TRUE,7/6/2019
21874,North America,A,58,2,0,2,,FALSE,7/3/2019
21874,North America,A,47,6,1,0,13.29989494,TRUE,7/3/2019
21874,North America,A,67,8,2,2,16.28647371,TRUE,7/8/2019
21874,North America,A,147,7,1,3,,FALSE,7/7/2019
21874,North America,A,186,6,1,2,55.12669312,TRUE,7/6/2019
21874,North America,A,17,1,1,2,,FALSE,7/3/2019
78164,Asia,Control,43,5,0,1,96.0956905,TRUE,7/9/2019
78164,Asia,Control,142,9,7,3,,FALSE,7/8/2019
182983,Africa,A,115,10,1,3,,FALSE,7/2/2019
182983,Africa,A,74,3,1,3,,FALSE,7/8/2019
182983,Africa,A,136,4,3,1,,FALSE,7/4/2019
182983,Africa,A,194,5,3,1,,FALSE,7/9/2019
182983,Africa,A,197,7,7,0,,FALSE,7/6/2019
182983,Africa,A,118,3,2,1,9.888040879,TRUE,7/9/2019
93716,North America,Control,23,1,1,3,,FALSE,7/8/2019
93716,North America,Control,108,7,6,3,,FALSE,7/5/2019
93716,North America,Control,137,4,2,3,12.76649765,TRUE,7/2/2019
93716,North America,Control,186,9,6,0,,FALSE,7/6/2019
93716,North America,Control,180,6,0,2,33.45318662,TRUE,7/2/2019
93716,North America,Control,117,5,0,2,,FALSE,7/5/2019
93716,North America,Control,90,10,0,0,,FALSE,7/9/2019
93716,North America,Control,7,2,1,1,62.96861669,TRUE,7/7/2019
93716,North America,Control,38,4,0,3,,FALSE,7/8/2019
169258,North America,Control,8,2,2,0,,FALSE,7/4/2019
169258,North America,Control,36,3,2,3,32.40149559,TRUE,7/8/2019
24749,Europe,A,14,6,3,0,3.621081676,TRUE,7/2/2019
24749,Europe,A,140,3,0,0,,FALSE,7/4/2019
24749,Europe,A,175,4,0,3,,FALSE,7/8/2019
24749,Europe,A,45,8,5,2,9.980296138,TRUE,7/4/2019
24749,Europe,A,30,5,1,2,,FALSE,7/5/2019
24749,Europe,A,190,4,1,0,,FALSE,7/9/2019
24749,Europe,A,174,8,4,1,43.72195145,TRUE,7/8/2019
69899,Africa,A,46,6,1,2,,FALSE,7/7/2019
69899,Africa,A,61,1,1,2,,FALSE,7/7/2019
69899,Africa,A,139,7,4,1,4.121503902,TRUE,7/5/2019
69899,Africa,A,64,5,0,2,25.9372768,TRUE,7/9/2019
49262,North America,Control,133,6,3,2,,FALSE,7/6/2019
49262,North America,Control,77,5,1,0,22.29155375,TRUE,7/5/2019
49262,North America,Control,7,6,4,0,,FALSE,7/3/2019
49262,North America,Control,103,8,1,1,,FALSE,7/4/2019
87780,South America,A,187,4,1,3,,FALSE,7/4/2019
87780,South America,A,35,10,2,1,,FALSE,7/5/2019
87780,South America,A,156,10,5,0,,FALSE,7/7/2019
87780,South America,A,127,3,2,2,20.06855401,TRUE,7/7/2019
87780,South America,A,134,1,0,2,32.27724813,TRUE,7/7/2019
87780,South America,A,180,8,0,2,37.60543083,TRUE,7/2/2019
87780,South America,A,143,8,4,3,,FALSE,7/5/2019
87780,South America,A,66,4,2,1,,FALSE,7/3/2019
87780,South America,A,169,8,3,2,63.698886,TRUE,7/9/2019
123715,Europe,Control,115,8,5,0,,FALSE,7/5/2019
123715,Europe,Control,13,8,0,2,,FALSE,7/8/2019
123715,Europe,Control,68,4,1,1,,FALSE,7/7/2019
76388,Europe,B,173,6,1,1,84.52242938,TRUE,7/2/2019
76388,Europe,B,139,10,6,2,,FALSE,7/6/2019
35076,Europe,Control,151,6,1,3,,FALSE,7/6/2019
35076,Europe,Control,38,8,5,0,18.79269694,TRUE,7/6/2019
35076,Europe,Control,60,1,1,2,71.49139602,TRUE,7/8/2019
35076,Europe,Control,160,6,5,2,,FALSE,7/4/2019
35076,Europe,Control,19,1,1,0,80.44397513,TRUE,7/8/2019
35076,Europe,Control,44,1,0,1,3.805343393,TRUE,7/5/2019
35076,Europe,Control,26,8,5,3,,FALSE,7/4/2019
35076,Europe,Control,106,6,0,0,22.84711798,TRUE,7/2/2019
35076,Europe,Control,96,10,1,0,52.60082569,TRUE,7/6/2019
76601,Africa,B,103,2,1,1,84.43049029,TRUE,7/8/2019
76601,Africa,B,1,7,7,2,,FALSE,7/8/2019
115339,Asia,B,169,2,2,1,99.88172163,TRUE,7/3/2019
6331,Europe,Control,92,2,0,0,53.22965075,TRUE,7/3/2019
6331,Europe,Control,129,5,1,2,30.33566349,TRUE,7/2/2019
89636,Europe,B,195,10,8,3,,FALSE,7/6/2019
89636,Europe,B,51,6,6,2,64.75000004,TRUE,7/6/2019
17013,Africa,A,143,6,4,3,97.318157,TRUE,7/9/2019
17013,Africa,A,118,10,4,2,,FALSE,7/9/2019
17013,Africa,A,116,9,7,3,,FALSE,7/5/2019
17013,Africa,A,4,1,1,1,,FALSE,7/7/2019
17013,Africa,A,8,2,2,0,13.88495606,TRUE,7/5/2019
17013,Africa,A,94,3,3,2,,FALSE,7/2/2019
17013,Africa,A,104,1,1,0,71.81954579,TRUE,7/4/2019
17013,Africa,A,12,4,1,0,,FALSE,7/7/2019
90814,Africa,A,72,3,1,0,82.65218529,TRUE,7/6/2019
90814,Africa,A,18,1,0,2,43.25793568,TRUE,7/4/2019
90814,Africa,A,10,1,1,3,72.19415457,TRUE,7/9/2019
90814,Africa,A,183,3,1,0,,FALSE,7/8/2019
90814,Africa,A,190,4,2,2,,FALSE,7/8/2019
90814,Africa,A,54,1,1,2,60.41351532,TRUE,7/8/2019
90814,Africa,A,21,10,10,3,,FALSE,7/2/2019
90814,Africa,A,199,3,1,1,99.2465372,TRUE,7/2/2019
90814,Africa,A,139,7,0,3,,FALSE,7/5/2019
96510,North America,A,13,6,1,3,32.99733721,TRUE,7/3/2019
96510,North America,A,152,4,3,1,,FALSE,7/3/2019
96510,North America,A,147,1,0,3,33.72936509,TRUE,7/2/2019
96510,North America,A,64,8,7,3,,FALSE,7/3/2019
96510,North America,A,10,6,0,1,,FALSE,7/9/2019
96510,North America,A,97,1,0,1,,FALSE,7/5/2019
96510,North America,A,169,9,8,2,,FALSE,7/3/2019
145030,South America,B,159,1,0,2,89.97179953,TRUE,7/3/2019
145030,South America,B,143,2,1,0,,FALSE,7/7/2019
112,Africa,A,48,7,4,3,4.068979933,TRUE,7/6/2019
112,Africa,A,107,6,5,3,32.40361977,TRUE,7/4/2019
112,Africa,A,164,10,4,0,,FALSE,7/6/2019
112,Africa,A,23,1,1,0,52.65232484,TRUE,7/8/2019
112,Africa,A,0,3,0,3,,FALSE,7/2/2019
112,Africa,A,19,10,7,1,,FALSE,7/3/2019
163768,Africa,Control,90,6,0,2,41.79568954,TRUE,7/6/2019
163768,Africa,Control,67,6,3,1,,FALSE,7/9/2019
6098,Asia,A,15,1,1,2,,FALSE,7/8/2019
6098,Asia,A,98,10,1,3,,FALSE,7/8/2019
6098,Asia,A,13,7,4,0,53.54604866,TRUE,7/6/2019
6098,Asia,A,64,6,2,2,5.606808506,TRUE,7/2/2019
6098,Asia,A,169,5,1,1,15.85132036,TRUE,7/4/2019
6098,Asia,A,164,9,1,3,,FALSE,7/8/2019
6098,Asia,A,125,2,2,0,,FALSE,7/3/2019
6098,Asia,A,95,6,2,1,,FALSE,7/7/2019
158967,Africa,Control,183,3,3,1,1.483095243,TRUE,7/3/2019
158967,Africa,Control,96,6,2,2,,FALSE,7/3/2019
158967,Africa,Control,73,5,3,3,,FALSE,7/7/2019
158967,Africa,Control,13,9,9,3,38.64059348,TRUE,7/3/2019
158967,Africa,Control,163,3,0,1,,FALSE,7/4/2019
158967,Africa,Control,142,3,2,0,76.47174782,TRUE,7/6/2019
20073,Africa,Control,113,9,1,1,,FALSE,7/6/2019
20073,Africa,Control,74,6,4,0,96.51845179,TRUE,7/5/2019
181697,Europe,Control,64,3,2,0,,FALSE,7/5/2019
181697,Europe,Control,25,3,1,0,,FALSE,7/4/2019
181697,Europe,Control,139,1,1,0,,FALSE,7/8/2019
181697,Europe,Control,82,8,7,2,,FALSE,7/2/2019
181697,Europe,Control,36,8,7,2,80.58074049,TRUE,7/6/2019
181697,Europe,Control,184,4,2,1,,FALSE,7/9/2019
181697,Europe,Control,95,8,0,1,,FALSE,7/9/2019
181697,Europe,Control,91,10,0,2,21.17830659,TRUE,7/9/2019
181697,Europe,Control,74,2,0,0,50.01801334,TRUE,7/9/2019
181697,Europe,Control,161,9,4,3,,FALSE,7/3/2019
61788,North America,B,132,4,4,3,57.60431754,TRUE,7/6/2019
61788,North America,B,92,5,5,2,,FALSE,7/7/2019
61788,North America,B,170,6,0,3,,FALSE,7/9/2019
61788,North America,B,134,2,2,1,,FALSE,7/6/2019
61788,North America,B,60,7,2,1,,FALSE,7/7/2019
61788,North America,B,130,8,6,0,80.59372195,TRUE,7/2/2019
82835,Africa,A,67,3,0,2,,FALSE,7/8/2019
82835,Africa,A,145,3,0,0,6.67358431,TRUE,7/4/2019
82835,Africa,A,84,9,0,0,,FALSE,7/3/2019
82835,Africa,A,104,9,4,2,,FALSE,7/3/2019
82835,Africa,A,70,9,7,0,,FALSE,7/5/2019
82835,Africa,A,43,6,2,2,,FALSE,7/4/2019
8370,South America,Control,70,10,7,3,69.20001893,TRUE,7/8/2019
8370,South America,Control,153,1,0,2,94.62257041,TRUE,7/5/2019
8370,South America,Control,196,5,4,0,,FALSE,7/9/2019
8370,South America,Control,104,1,0,0,,FALSE,7/6/2019
115914,Europe,B,39,6,3,0,,FALSE,7/3/2019
115914,Europe,B,74,4,2,1,,FALSE,7/2/2019
115914,Europe,B,97,9,2,1,22.66264163,TRUE,7/6/2019
115914,Europe,B,28,10,4,1,10.20051803,TRUE,7/9/2019
115914,Europe,B,166,4,0,0,98.32672274,TRUE,7/3/2019
